,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
138,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,25,0,959,28,3,1,41,2,2,3,8639,24835,2,18,3,4,0,6,3,3,2,2,2,2
139,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,30,0,1240,9,3,3,48,3,2,4,6347,13982,0,19,3,4,0,12,2,1,11,9,4,7
140,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32,1,1033,9,3,1,41,3,1,1,4200,10224,7,22,4,1,0,10,2,4,5,4,0,4
141,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45,0,1316,29,3,3,83,3,1,4,3452,9752,5,13,3,2,0,9,2,2,6,5,0,3
142,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,38,0,364,3,5,4,32,3,2,3,4317,2302,3,20,4,2,0,19,2,3,3,2,2,2
143,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,0,438,18,3,1,75,3,1,3,2632,23910,1,14,3,3,0,5,4,2,5,4,0,4
144,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,689,9,2,4,35,1,2,4,4668,22812,0,17,3,4,3,9,2,4,8,7,0,7
145,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0,201,5,3,4,84,3,1,1,3204,10415,5,14,3,4,1,8,3,3,3,2,2,2
146,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,30,0,1427,2,1,2,35,2,1,4,2720,11162,0,13,3,4,0,6,3,3,5,3,1,2
147,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,41,0,857,10,3,4,91,2,4,1,17181,12888,4,13,3,2,1,21,2,2,7,6,7,7
148,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,41,0,933,9,4,3,94,3,1,1,2238,6961,2,21,4,4,1,7,2,3,5,0,1,4
149,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,0,1181,3,1,2,79,3,1,2,1483,16102,1,14,3,4,0,1,3,3,1,0,0,0
150,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,1395,26,3,2,54,3,2,2,5605,8504,1,11,3,1,1,20,2,3,20,7,2,13
151,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,35,0,662,1,5,3,94,3,3,2,7295,11439,1,13,3,1,2,10,3,3,10,8,0,6
152,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,53,0,1436,6,2,2,34,3,2,3,2306,16047,2,20,4,4,1,13,3,1,7,7,4,5
153,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0,194,9,3,2,60,3,2,2,2348,10901,8,18,3,3,1,20,2,1,17,9,0,15
154,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,0,967,8,3,2,43,3,3,4,8998,15589,1,14,3,4,0,9,2,3,9,8,3,7
155,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,29,0,1496,1,1,4,41,3,2,3,4319,26283,1,13,3,1,1,10,1,3,10,7,0,9
156,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,51,0,1169,7,4,2,34,2,2,3,6132,13983,2,17,3,3,0,10,2,3,1,0,0,0
157,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,58,0,1145,9,3,2,75,2,1,2,3346,11873,4,20,4,2,1,9,3,2,1,0,0,0
158,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,40,0,630,4,4,3,67,2,3,4,10855,8552,7,11,3,1,1,15,2,2,12,11,2,11
159,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34,0,303,2,4,3,75,3,1,3,2231,11314,6,18,3,4,1,6,3,3,4,3,1,2
160,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22,0,1256,19,1,3,80,3,1,4,2323,11992,1,24,4,1,2,2,6,3,2,2,2,2
161,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27,0,691,9,3,4,57,3,1,2,2024,5970,6,18,3,4,1,6,1,1,2,2,2,2
162,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,28,0,440,21,3,3,42,3,1,4,2713,6672,1,11,3,3,1,5,2,1,5,2,0,2
163,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57,0,334,24,2,3,83,4,3,4,9439,23402,3,16,3,2,1,12,2,1,5,3,1,4
164,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,27,0,1450,3,3,3,79,2,1,3,2566,25326,1,15,3,4,1,1,2,2,1,1,0,1
165,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50,0,1452,11,3,3,53,3,5,2,19926,17053,3,15,3,2,0,21,5,3,5,4,4,4
166,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,41,0,465,14,3,1,56,3,1,3,2451,4609,4,12,3,1,1,13,2,3,9,8,1,8
167,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,0,1339,5,3,2,41,3,3,4,9419,8053,2,12,3,3,1,12,2,3,10,9,7,4
168,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38,0,702,1,4,1,59,2,2,4,8686,12930,4,22,4,3,0,12,2,4,8,3,0,7
169,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,32,0,120,6,5,3,43,3,1,3,3038,12430,3,20,4,1,0,8,2,3,5,4,1,4
170,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,27,0,1157,17,3,3,51,3,1,2,3058,13364,0,16,3,4,1,6,3,2,5,2,1,1
171,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19,1,602,1,1,3,100,1,1,1,2325,20989,0,21,4,1,0,1,5,4,0,0,0,0
172,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,36,0,1480,3,2,4,30,3,1,2,2088,15062,4,12,3,3,0,13,3,2,8,7,7,2
173,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30,0,111,9,3,3,66,3,2,1,3072,11012,1,11,3,3,2,12,4,3,12,9,6,10
174,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45,0,1268,4,2,3,30,3,2,1,5006,6319,4,11,3,1,1,9,3,4,5,4,0,3
175,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56,0,713,8,3,3,67,3,1,1,4257,13939,4,18,3,3,1,19,3,3,2,2,2,2
176,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,33,0,134,2,3,3,90,3,1,4,2500,10515,0,14,3,1,0,4,2,4,3,1,0,2
177,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,19,1,303,2,3,2,47,2,1,4,1102,9241,1,22,4,3,0,1,3,2,1,0,1,0
178,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,0,526,1,2,2,92,3,3,1,10453,2137,1,25,4,3,3,24,2,3,24,13,15,7
179,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,0,1380,9,2,3,75,3,1,4,2288,6319,1,12,3,3,0,2,3,3,2,2,2,1
180,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,31,0,140,12,1,3,95,3,1,4,3929,6984,8,23,4,3,1,7,0,3,4,2,0,2
181,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,0,629,27,2,4,95,3,1,2,2311,5711,2,15,3,4,0,9,3,3,3,2,1,2
182,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,41,1,1356,20,2,2,70,3,1,2,3140,21728,1,22,4,4,0,4,5,2,4,3,0,2
183,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,50,0,328,1,3,3,86,2,1,3,3690,3425,2,15,3,4,1,5,2,2,3,2,0,2
184,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,1084,13,2,4,57,4,2,1,4450,26250,1,11,3,3,2,5,3,3,4,2,1,3
185,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,0,931,14,3,4,72,3,1,2,2756,4673,1,13,3,4,1,8,5,3,8,7,1,6
186,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,0,989,4,1,4,46,3,5,3,19033,6499,1,14,3,2,1,21,2,3,20,8,9,9
187,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55,0,692,14,4,3,61,4,5,2,18722,13339,8,11,3,4,0,36,3,3,24,15,2,15
188,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,34,0,1069,2,1,4,45,2,2,3,9547,14074,1,17,3,3,0,10,2,2,10,9,1,9
189,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0,313,3,3,4,98,3,4,2,13734,7192,3,18,3,3,0,21,6,3,7,7,1,0
190,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,52,0,699,1,4,3,65,2,5,3,19999,5678,0,14,3,1,1,34,5,3,33,18,11,9
191,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,0,894,9,3,4,99,3,1,2,2279,11781,1,16,3,4,0,7,2,2,7,7,0,3
192,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,35,1,556,23,2,2,50,2,2,3,5916,15497,3,13,3,1,0,8,1,3,1,0,0,1
193,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,43,0,1344,7,3,4,37,4,1,4,2089,5228,4,14,3,4,3,7,3,4,5,4,2,2
194,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,45,0,1195,2,2,1,65,2,4,4,16792,20462,9,23,4,4,1,22,1,3,20,8,11,8
195,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,37,0,290,21,3,2,65,4,1,1,3564,22977,1,12,3,1,1,8,3,2,8,7,1,7
196,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35,0,138,2,3,2,37,3,2,2,4425,15986,5,11,3,4,0,10,5,3,6,2,1,2
197,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,926,21,2,3,36,3,2,3,5265,16439,2,16,3,2,1,11,5,3,5,3,0,2
198,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,38,0,1261,2,4,4,88,3,2,3,6553,7259,9,14,3,2,0,14,3,3,1,0,0,0
199,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,38,0,1084,29,3,4,54,3,2,4,6261,4185,3,18,3,1,1,9,3,1,7,7,1,7
200,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,27,0,472,1,1,3,60,2,2,1,4298,9679,5,19,3,3,1,6,1,3,2,2,2,0
201,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,49,0,1002,18,4,4,92,3,2,4,6804,23793,1,15,3,1,2,7,0,3,7,7,1,7
202,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,34,0,878,10,4,4,43,3,1,3,3815,5972,1,17,3,4,1,5,4,4,5,3,2,0
203,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,40,0,905,19,2,3,99,3,2,4,2741,16523,8,15,3,3,1,15,2,4,7,2,3,7
204,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,38,1,1180,29,1,2,70,3,2,1,6673,11354,7,19,3,2,0,17,2,3,1,0,0,0
205,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29,1,121,27,3,2,35,3,3,4,7639,24525,1,22,4,4,3,10,3,2,10,4,1,9
206,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,22,0,1136,5,3,4,60,4,1,2,2328,12392,1,16,3,1,1,4,2,2,4,2,2,2
207,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,0,635,18,1,2,73,3,1,4,2153,7703,1,13,3,1,0,8,2,3,8,1,1,7
208,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40,0,1151,9,5,4,63,2,2,4,4876,14242,9,14,3,4,1,5,5,1,3,2,0,2
209,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,644,1,4,4,97,3,3,1,9396,12368,7,16,3,3,1,17,3,3,4,2,0,3
210,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,32,1,1045,4,4,4,32,1,3,4,10400,25812,1,11,3,3,0,14,2,2,14,8,9,8
211,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30,0,829,1,1,3,88,2,3,3,8474,20925,1,22,4,3,0,12,2,3,11,8,5,8
212,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,0,1242,20,3,4,90,3,2,3,9981,12916,1,14,3,4,0,7,2,3,7,7,0,7
213,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,51,0,1469,8,4,2,81,2,3,2,12490,15736,5,16,3,4,2,16,5,1,10,9,4,7
214,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,30,1,1005,3,3,4,88,3,1,1,2657,8556,5,11,3,3,0,8,5,3,5,2,0,4
215,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,41,0,896,6,3,4,75,3,3,4,13591,14674,3,18,3,3,0,16,3,3,1,0,0,0
216,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,1,334,26,4,3,52,2,2,1,6696,22967,5,15,3,3,0,9,5,2,6,3,0,1
217,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,29,1,992,1,3,3,85,3,1,3,2058,19757,0,14,3,4,0,7,1,2,6,2,1,5
218,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45,0,1052,6,3,4,57,2,3,4,8865,16840,6,12,3,4,0,23,2,3,19,7,12,8
219,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54,0,1147,3,3,4,52,3,2,1,5940,17011,2,14,3,4,1,16,4,3,6,2,0,5
220,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,36,0,1396,5,2,4,62,3,2,2,5914,9945,8,16,3,4,0,16,3,4,13,11,3,7
221,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,0,147,4,4,3,47,2,1,2,2622,13248,6,21,4,4,0,7,3,3,3,2,1,1
222,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,37,0,663,11,3,2,47,3,3,4,12185,10056,1,14,3,3,3,10,1,3,10,8,0,7
223,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,38,0,119,3,3,1,76,3,3,3,10609,9647,0,12,3,3,2,17,6,2,16,10,5,13
224,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,31,0,979,1,4,3,90,1,2,3,4345,4381,0,12,3,4,1,6,2,3,5,4,1,4
225,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,59,0,142,3,3,3,70,2,1,4,2177,8456,3,17,3,1,1,7,6,3,1,0,0,0
226,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37,0,319,4,4,1,41,3,1,4,2793,2539,4,17,3,3,1,13,2,3,9,8,5,8
227,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29,0,1413,1,1,2,42,3,3,4,7918,6599,1,14,3,4,1,11,5,3,11,10,4,1
228,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,35,0,944,1,3,3,92,3,3,3,8789,9096,1,14,3,1,0,10,3,4,10,7,0,8
229,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,29,1,896,18,1,3,86,2,1,4,2389,14961,1,13,3,3,0,4,3,2,4,3,0,1
230,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52,0,1323,2,3,3,89,2,1,4,3212,3300,7,15,3,2,0,6,3,2,2,2,2,2
231,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,42,0,532,4,2,3,58,3,5,4,19232,4933,1,11,3,4,0,22,3,3,22,17,11,15
232,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,59,0,818,6,2,2,52,3,1,3,2267,25657,8,17,3,4,0,7,2,2,2,2,2,2
233,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,854,1,4,4,68,3,5,4,19517,24118,3,11,3,3,1,32,3,2,7,0,0,6
234,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,33,1,813,14,3,3,58,3,1,4,2436,22149,5,13,3,3,1,8,2,1,5,4,0,4
235,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,43,0,1034,16,3,4,80,3,4,4,16064,7744,5,22,4,3,1,22,3,3,17,13,1,9
236,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,1,465,2,2,1,39,3,1,1,2707,21509,7,20,4,1,0,13,3,4,9,7,1,7
237,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,52,0,771,2,4,1,79,2,5,3,19068,21030,1,18,3,4,0,33,2,4,33,7,15,12
238,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32,0,1401,4,2,3,56,3,1,2,3931,20990,2,11,3,1,1,6,5,3,4,3,1,2
239,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,32,1,515,1,3,4,62,2,1,3,3730,9571,0,14,3,4,0,4,2,1,3,2,1,2
240,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,1431,1,4,3,96,3,1,3,2232,15417,7,14,3,3,3,7,1,3,3,2,1,2
241,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,32,0,976,26,4,3,100,3,2,4,4465,12069,0,18,3,1,0,4,2,3,3,2,2,2
242,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,41,0,1411,19,2,3,36,3,2,1,3072,19877,2,16,3,1,2,17,2,2,1,0,0,0
243,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40,0,1300,24,2,1,62,3,2,4,3319,24447,1,17,3,1,2,9,3,3,9,8,4,7
244,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,45,0,252,1,3,3,70,4,5,4,19202,15970,0,11,3,3,1,25,2,3,24,0,1,7
245,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31,0,1327,3,4,2,73,3,3,3,13675,13523,9,12,3,1,1,9,3,3,2,2,2,2
246,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,0,832,5,4,3,63,2,1,4,2911,14776,1,13,3,3,1,2,2,2,2,2,0,2
247,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,34,0,470,2,4,4,84,2,2,1,5957,23687,6,13,3,2,1,13,3,3,11,9,5,9
248,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37,0,1017,1,2,3,83,2,1,1,3920,18697,2,14,3,1,1,17,2,2,3,1,0,2
249,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,45,0,1199,7,4,1,77,4,2,3,6434,5118,4,17,3,4,1,9,1,3,3,2,0,2
250,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37,1,504,10,3,1,61,3,3,3,10048,22573,6,11,3,2,2,17,5,3,1,0,0,0
251,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39,0,505,2,4,3,64,3,3,3,10938,6420,0,25,4,4,0,20,1,3,19,6,11,8
252,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,665,15,3,3,60,3,1,4,2340,22673,1,19,3,1,0,6,1,3,6,5,1,5
253,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,42,0,916,17,2,4,82,4,2,1,6545,23016,3,13,3,3,0,10,1,3,3,2,0,2
254,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,29,0,1247,20,2,4,45,3,2,4,6931,10732,2,14,3,4,1,10,2,3,3,2,0,2
255,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25,0,685,1,3,1,62,3,2,3,4898,7505,0,12,3,4,2,5,3,3,4,2,1,2
256,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42,0,269,2,3,4,56,2,1,1,2593,8007,0,11,3,3,1,10,4,3,9,6,7,8
257,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40,0,1416,2,2,1,49,3,5,3,19436,5949,0,19,3,4,1,22,5,3,21,7,3,9
258,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,51,0,833,1,3,3,96,3,1,4,2723,23231,1,11,3,2,0,1,0,2,1,0,0,0
259,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,31,1,307,29,2,3,71,2,1,2,3479,11652,0,11,3,2,0,6,2,4,5,4,1,4
260,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,32,0,1311,7,3,2,100,4,1,2,2794,26062,1,20,4,3,0,5,3,1,5,1,0,3
261,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,38,0,1327,2,2,4,39,2,2,4,5249,19682,3,18,3,4,1,13,0,3,8,7,7,5
262,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,32,0,128,2,1,4,84,2,2,1,2176,19737,4,13,3,4,0,9,5,3,6,2,0,4
263,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,46,0,488,2,3,3,75,1,4,2,16872,14977,3,12,3,2,1,28,2,2,7,7,7,7
264,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,28,1,529,2,4,1,79,3,1,3,3485,14935,2,11,3,3,0,5,5,1,0,0,0,0
265,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,29,0,1210,2,3,1,78,2,2,2,6644,3687,2,19,3,2,2,10,2,3,0,0,0,0
266,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31,0,1463,23,3,2,64,2,2,4,5582,14408,0,21,4,2,1,10,2,3,9,0,7,8
267,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,675,5,2,2,85,4,2,1,4000,18384,1,12,3,4,2,6,2,3,6,3,1,5
268,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,45,0,1385,20,2,3,79,3,4,4,13496,7501,0,14,3,2,0,21,2,3,20,7,4,10
269,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,36,0,1403,6,3,4,47,3,1,4,3210,20251,0,11,3,3,1,16,4,3,15,13,10,11
270,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,55,0,452,1,3,4,81,3,5,1,19045,18938,0,14,3,3,0,37,2,3,36,10,4,13
271,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,47,1,666,29,4,1,88,3,3,2,11849,10268,1,12,3,4,1,10,2,2,10,7,9,9
272,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,28,0,1158,9,3,4,94,3,1,4,2070,2613,1,23,4,4,1,5,3,2,5,2,0,4
273,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,37,0,228,6,4,3,98,3,2,4,6502,22825,4,14,3,2,1,7,5,4,5,4,0,1
274,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,0,996,3,2,4,100,2,1,3,3230,10531,1,17,3,1,0,3,4,4,3,2,1,0
275,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37,0,728,1,4,1,80,3,3,4,13603,11677,2,18,3,1,2,15,2,3,5,2,0,2
276,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,1315,22,3,2,71,4,3,2,11996,19100,7,18,3,2,1,10,6,2,7,7,6,2
277,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38,0,322,7,2,1,44,4,2,1,5605,19191,1,24,4,3,1,8,3,3,8,0,7,7
278,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,1479,1,3,3,84,3,2,2,6397,26767,1,20,4,1,1,6,6,1,6,5,1,4
279,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,0,797,4,1,1,96,3,5,2,19144,15815,3,14,3,1,2,28,4,2,10,4,1,6
280,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,53,0,1070,3,4,3,45,3,4,3,17584,21016,3,16,3,4,3,21,5,2,5,3,1,3
